x,meanNoByzantine,upNoByzantine,lowNoByzantine,meanGreyhole,upGreyhole,lowGreyhole,meanSinkhole,upSinkhole,lowSinkhole,meanSelectiveJam,upSelectiveJam,lowSelectiveJam,meanPosSpoofing,upPosSpoofing,lowPosSpoofing,meanAllAttacks,upAllAttacks,lowAllAttacks
32,888974.1666666666,2432663.427781392,-654715.0944480585,882100.9833333333,2425606.8853887287,-661404.918722062,882100.9833333333,2425606.8853887287,-661404.918722062,845657.6666666666,2390155.4458943275,-698840.1125609941,888974.1666666666,2432663.427781392,-654715.0944480585,845657.6666666666,2390155.4458943275,-698840.1125609941
33,715572.4666666667,1927976.7712800275,-496831.837946694,715572.4666666667,1927976.7712800275,-496831.837946694,715572.4666666667,1927976.7712800275,-496831.837946694,697107.8666666667,1908764.9800292354,-514549.24669590197,715572.4666666667,1927976.7712800275,-496831.837946694,697107.8666666667,1908764.9800292354,-514549.24669590197
34,375083.4666666667,892317.9960611672,-142151.0627278338,355207.5333333333,869837.3585999103,-159422.2919332437,355207.5333333333,869837.3585999103,-159422.2919332437,259822.06666666668,769073.3173333333,-249429.18399999998,375083.4666666667,892317.9960611672,-142151.0627278338,259822.06666666668,769073.3173333333,-249429.18399999998
35,823784.3666666667,2207765.7455186006,-560197.0121852669,812372.5166666667,2196686.5087454105,-571941.4754120769,841153.6166666667,2224379.1650047824,-542071.9316714488,762079.0666666667,2147824.091342689,-623665.9580093557,823784.3666666667,2207765.7455186006,-560197.0121852669,762079.0666666667,2147824.091342689,-623665.9580093557
36,739141.3666666667,1745931.8686365646,-267649.1353032312,655231.5333333333,1629814.2429446252,-319351.17627795856,817880.6,1837837.5942859766,-202076.39428597665,493313.0333333333,1460206.5786666665,-473580.512,739141.3666666667,1745931.8686365646,-267649.1353032312,493313.0333333333,1460206.5786666665,-473580.512
37,838616.2666666667,1860206.89558942,-182974.36225608678,763646.1166666667,1759914.5482326546,-232622.31489932118,825069.4666666667,1822374.5271498621,-172235.5938165289,607364.8333333334,1586315.7799289792,-371586.1132623125,838616.2666666667,1860206.89558942,-182974.36225608678,607364.8333333334,1586315.7799289792,-371586.1132623125
38,1431339.4333333333,3486273.785168587,-623594.9185019208,1320529.0166666666,3349508.450249393,-708450.4169160598,1391112.8666666667,3418722.8783450956,-636497.1450117622,1069041.1,2998567.5057782447,-860485.3057782445,1431339.4333333333,3486273.785168587,-623594.9185019208,1069041.1,2998567.5057782447,-860485.3057782445
39,1882465.3666666667,5037614.281318497,-1272683.547985163,1798830.1666666667,4949268.621561021,-1351608.288227687,1990668.8666666667,5150791.964561677,-1169454.2312283427,1639357.1333333333,4794251.740583845,-1515537.4739171788,1882465.3666666667,5037614.281318497,-1272683.547985163,1639357.15,4794251.75610328,-1515537.4561032802
40,1733433.9333333333,4508571.279391987,-1041703.4127253208,1635842.3666666667,4401516.503096664,-1129831.7697633305,1805105.0333333334,4582761.048944286,-972550.982277619,1452233.7666666666,4220270.072877388,-1315802.5395440557,1733433.9333333333,4508571.279391987,-1041703.4127253208,1452233.7833333334,4220270.088385738,-1315802.5217190718
41,2351014.8,6079427.123185644,-1377397.5231856438,2250970.75,5971690.808861554,-1469749.3088615537,2341962.05,6061606.746925453,-1377682.646925453,2080890.8666666667,5804951.494684703,-1643169.7613513693,2351014.8,6079427.123185644,-1377397.5231856438,2080890.8666666667,5804951.494684703,-1643169.7613513693
